winningTeam,blueTeamWardsPlaced,blueTeamKills,blueTeamTotalJungleMinionsKilled,blueTeamTotalMinionsKilled,blueTeamAvgLevel,blueTeamCsPerMinute,blueTeamGoldPerMinute,redTeamWardsDestroyed,redTeamKills,redTeamTotalJungleMinionsKilled,redTeamTotalMinionsKilled,redTeamAvgLevel,redTeamCsPerMinute,redTeamGoldPerMinute
0,36,8,66.8,257.9,8.4,21.65,1302.81,2,11,47.5,212.0,8.3,17.3,1317.67
1,23,11,63.2,226.4,7.86,19.31,1267.48,0,14,56.7,202.3,8.26,17.27,1401.07
0,23,10,61.0,266.8,8.46,21.85,1283.72,7,14,58.3,255.9,8.64,20.95,1393.46
1,20,18,72.7,220.0,8.9,19.51,1468.4,7,6,70.6,232.5,8.4,20.21,1214.05
0,273,5,58.6,232.5,8.22,19.41,1173.11,5,5,74.9,258.9,8.68,22.25,1242.09
0,19,11,66.6,241.6,8.88,20.55,1315.79,2,6,78.6,241.0,8.7,21.31,1275.41
0,60,15,62.8,249.5,8.52,20.82,1443.34,5,17,62.3,222.1,8.36,18.96,1438.61
0,29,4,65.9,194.4,8.16,17.35,1095.28,5,16,64.4,245.3,8.84,20.65,1436.94
1,24,13,66.9,268.2,8.74,22.34,1428.75,5,11,59.7,231.2,8.48,19.39,1272.13
0,56,22,49.2,240.7,8.78,19.33,1552.59,5,7,82.4,196.4,8.42,18.59,1208.38
1,143,6,67.8,237.6,8.46,20.36,1307.87,5,7,87.0,234.5,8.68,21.43,1301.99
1,64,8,69.2,219.6,8.32,19.25,1278.87,21,14,64.8,211.8,8.42,18.44,1258.85
0,154,21,71.1,257.1,8.74,21.88,1568.33,2,13,60.2,196.3,8.18,17.1,1290.33
0,38,8,75.0,235.5,8.54,20.7,1266.72,5,15,58.9,230.6,8.6,19.3,1378.32
1,163,9,58.8,245.7,8.58,20.3,1272.53,20,7,65.6,228.3,8.5,19.59,1202.35
0,129,9,66.4,228.4,8.56,19.65,1304.32,3,12,54.7,246.4,8.54,20.07,1355.2
1,41,9,61.7,254.2,8.44,21.06,1272.24,8,9,62.7,247.4,8.54,20.67,1230.93
1,24,13,59.8,222.9,8.5,18.85,1364.51,2,8,60.8,247.8,8.32,20.57,1308.02
0,27,4,64.1,251.3,8.44,21.03,1224.42,7,18,67.8,254.3,8.78,21.47,1493.21
1,24,21,49.9,241.2,8.36,19.41,1496.89,0,8,60.2,180.0,7.98,16.01,1179.89
1,66,17,68.8,224.5,8.4,19.55,1458.29,4,17,71.0,209.3,8.18,18.69,1438.04
1,14,20,69.2,252.4,8.68,21.44,1630.88,2,16,53.6,242.7,8.58,19.75,1442.15
0,48,5,67.1,232.4,8.38,19.97,1218.63,4,17,65.3,244.0,8.74,20.62,1455.37
0,27,11,60.2,267.8,8.52,21.87,1357.89,10,13,84.6,252.5,8.78,22.47,1471.65
1,79,9,40.2,212.2,8.32,16.83,1307.46,9,9,62.6,255.9,8.4,21.23,1306.93
0,27,20,66.6,200.2,8.32,17.79,1425.89,7,14,71.8,239.7,8.48,20.77,1354.98
1,28,6,56.6,252.9,8.42,20.63,1224.81,5,5,69.8,241.1,8.38,20.73,1234.63
1,27,18,75.6,254.7,8.68,22.02,1446.66,4,8,61.5,241.3,8.38,20.19,1249.17
0,211,0,66.0,227.6,8.34,19.57,1109.79,13,7,64.5,292.1,8.64,23.77,1354.69
0,38,4,70.3,260.9,8.26,22.08,1282.14,5,17,49.6,258.8,8.58,20.56,1373.73
1,25,6,70.6,285.3,8.62,23.73,1416.64,6,10,64.3,236.9,8.18,20.08,1318.52
1,129,17,58.8,231.4,8.4,19.35,1432.05,2,8,61.8,227.0,8.02,19.25,1256.23
1,27,8,69.6,212.4,8.32,18.8,1263.79,0,14,59.2,257.4,8.72,21.11,1480.57
0,28,11,69.2,257.9,8.82,21.81,1348.98,2,9,52.3,241.2,8.54,19.57,1242.76
1,31,5,57.0,260.6,8.42,21.17,1252.83,8,7,68.0,269.8,8.4,22.52,1278.05
0,29,13,52.9,228.1,8.16,18.73,1351.72,2,16,60.4,200.7,8.24,17.41,1396.88
0,21,6,59.0,230.2,8.2,19.28,1204.11,6,16,69.7,249.6,8.56,21.29,1508.61
0,22,14,71.6,214.8,8.4,19.09,1401.81,2,17,74.6,220.9,8.66,19.7,1497.15
1,37,16,80.0,232.1,8.46,20.81,1392.34,4,9,61.3,260.9,8.54,21.48,1294.45
0,28,22,56.4,228.4,8.26,18.99,1597.98,4,17,53.0,222.8,7.9,18.39,1487.14
1,25,14,64.2,213.4,8.28,18.51,1405.91,4,13,66.4,224.6,8.56,19.4,1391.79
0,130,15,50.4,254.7,8.56,20.34,1363.21,5,15,46.5,229.2,8.54,18.38,1425.73
0,53,8,78.0,211.3,8.26,19.29,1239.15,6,16,66.4,239.0,8.6,20.36,1466.17
0,61,12,67.4,192.2,8.12,17.31,1294.43,5,12,63.7,261.7,8.44,21.69,1435.15
1,27,15,50.7,270.9,8.54,21.44,1404.23,5,10,62.6,225.5,8.2,19.21,1372.81
1,38,12,63.8,229.3,8.38,19.54,1342.02,4,12,76.0,198.2,8.34,18.28,1344.12
0,26,6,67.7,233.0,8.12,20.05,1216.33,3,14,64.2,265.6,8.38,21.99,1490.71
0,57,18,53.4,216.5,8.44,17.99,1409.95,8,9,69.0,211.9,8.12,18.73,1290.86
1,56,9,62.7,287.9,8.5,23.37,1288.81,4,11,70.4,261.2,8.64,22.11,1369.92
0,22,10,59.8,248.5,8.32,20.55,1407.85,5,12,74.8,241.0,8.58,21.05,1421.5
1,31,21,68.6,240.9,8.46,20.63,1569.48,7,11,47.6,219.5,7.9,17.81,1316.61
1,63,13,69.6,258.3,8.58,21.86,1419.01,27,8,58.8,223.4,8.26,18.81,1312.11
1,20,7,58.7,219.8,8.18,18.57,1247.9,6,17,62.3,234.4,8.5,19.78,1462.45
0,28,7,80.8,277.0,8.68,23.85,1382.75,5,6,65.4,229.4,8.66,19.65,1203.57
0,22,8,58.2,272.0,8.38,22.01,1288.11,4,11,80.8,266.8,8.82,23.17,1454.33
1,27,15,49.9,261.3,8.48,20.75,1491.61,10,9,81.4,264.8,8.64,23.08,1438.52
0,25,8,59.6,248.0,8.36,20.51,1300.83,7,14,69.0,241.4,8.6,20.69,1418.57
1,17,11,65.9,225.6,8.36,19.43,1226.47,3,7,70.3,246.6,8.64,21.13,1325.71
0,234,9,48.0,244.3,8.38,19.49,1269.62,7,10,68.6,271.8,8.7,22.69,1398.01
0,35,5,59.5,239.2,8.24,19.91,1195.04,8,22,61.2,250.9,8.72,20.81,1566.97
0,27,18,66.7,212.8,8.48,18.63,1463.54,11,10,69.8,215.6,8.06,19.03,1289.11
0,27,12,63.2,222.6,8.38,19.05,1288.62,9,12,64.2,249.4,8.44,20.91,1332.87
1,27,14,76.7,228.7,8.72,20.36,1490.29,6,6,70.8,212.8,8.36,18.91,1220.82
1,58,10,53.5,183.2,8.04,15.78,1246.33,4,13,81.8,213.7,8.38,19.7,1458.51
1,22,11,62.7,251.4,8.5,20.94,1339.36,1,7,73.9,223.9,8.38,19.85,1234.35
1,29,7,68.4,249.8,8.72,21.21,1262.69,8,3,69.2,282.1,8.58,23.42,1255.49
0,19,11,54.4,222.5,8.28,18.46,1275.65,2,12,66.2,245.6,8.44,20.79,1289.54
0,55,3,78.2,208.7,8.22,19.13,1163.07,10,10,64.2,230.8,8.36,19.67,1273.5
0,31,7,61.7,210.8,8.32,18.17,1350.84,6,15,72.2,247.8,8.68,21.33,1428.83
1,27,17,60.0,235.4,8.04,19.69,1393.6,3,6,63.2,214.2,7.94,18.49,1201.91
0,98,10,47.6,204.6,8.02,16.81,1288.68,5,13,57.0,255.9,8.26,20.86,1409.31
0,28,7,59.6,195.5,7.92,17.01,1250.98,6,22,49.9,231.0,8.48,18.73,1566.35
0,24,7,70.9,216.2,8.32,19.14,1293.29,4,10,75.6,207.5,7.98,18.87,1266.73
1,24,20,55.6,229.5,8.48,19.01,1519.63,6,7,53.2,216.0,8.0,17.95,1174.71
0,34,9,73.3,225.3,8.28,19.91,1377.28,4,18,49.8,252.9,8.58,20.18,1516.97
1,311,12,87.6,220.9,8.48,20.57,1398.61,3,11,46.4,199.8,7.96,16.41,1223.07
0,20,15,66.8,204.1,8.52,18.06,1452.48,2,4,63.3,239.3,8.18,20.17,1294.91
1,26,11,88.0,266.1,8.72,23.61,1369.59,5,8,40.4,258.7,8.2,19.94,1249.78
1,27,13,65.8,231.6,8.48,19.83,1481.23,4,11,64.2,250.6,8.5,20.99,1349.8
0,165,15,75.6,215.4,8.4,19.4,1466.88,3,8,74.8,228.5,8.44,20.22,1344.63
1,92,16,52.2,219.2,8.3,18.09,1378.17,5,3,72.4,233.7,8.16,20.41,1242.63
1,25,14,71.1,232.2,8.34,20.22,1407.37,1,14,74.2,227.9,8.34,20.14,1462.25
0,36,9,70.9,232.3,8.64,20.21,1360.42,4,10,59.3,244.6,8.34,20.26,1325.4
0,28,13,51.4,244.4,8.3,19.72,1361.51,6,14,57.7,245.5,8.5,20.21,1434.17
1,23,11,65.0,224.8,8.4,19.32,1316.65,3,9,67.0,262.7,8.52,21.98,1404.13
1,35,11,61.5,223.0,8.22,18.97,1282.88,8,11,52.0,219.6,8.24,18.11,1275.39
0,22,10,57.5,213.6,7.86,18.07,1306.22,3,23,71.7,206.3,8.08,18.53,1511.97
0,29,7,50.4,224.8,7.94,18.35,1245.49,6,17,59.6,224.8,8.22,18.96,1441.35
0,40,8,58.4,208.9,8.0,17.82,1213.92,5,22,62.8,238.5,8.72,20.09,1546.25
1,25,11,61.6,266.6,8.42,21.88,1417.03,3,14,72.7,217.4,8.36,19.34,1311.99
1,56,15,71.6,238.1,8.48,20.65,1430.7,1,12,70.4,212.7,8.28,18.87,1293.34
0,26,18,58.4,205.4,8.14,17.59,1455.69,3,16,72.6,202.0,7.98,18.31,1297.63
1,25,14,64.2,221.0,8.2,19.01,1385.13,1,8,59.2,228.6,7.94,19.19,1344.29
1,41,12,48.0,240.6,8.06,19.24,1317.74,5,7,67.6,208.5,8.22,18.41,1268.13
0,20,8,64.8,246.2,8.42,20.73,1298.93,1,13,64.7,233.9,8.52,19.91,1390.38
0,23,11,65.4,241.9,8.52,20.49,1379.51,5,11,57.7,238.9,8.5,19.77,1362.14
0,32,6,58.8,230.8,8.32,19.31,1278.97,2,16,67.2,247.6,8.48,20.99,1382.83
1,308,17,67.8,227.7,8.4,19.7,1525.65,6,15,56.0,200.4,8.06,17.09,1283.57
0,21,7,57.3,225.6,8.3,18.86,1229.69,3,15,72.4,242.4,8.78,20.99,1436.39
1,30,22,68.0,225.0,8.72,19.53,1526.05,2,7,68.8,234.7,8.26,20.23,1237.25
1,23,13,55.4,255.5,8.54,20.73,1398.99,8,6,80.8,233.9,8.38,20.98,1222.07
0,19,15,62.0,221.8,8.44,18.92,1494.6,3,13,47.2,264.4,8.34,20.77,1392.66
1,21,10,50.2,209.4,8.2,17.31,1267.67,3,15,65.4,246.9,8.94,20.82,1440.69
0,48,9,63.1,233.1,8.5,19.75,1278.21,5,14,83.6,278.9,9.04,24.17,1447.39
1,25,15,64.1,218.7,8.38,18.85,1342.2,6,16,49.2,214.2,8.3,17.56,1437.58
1,26,13,41.2,238.5,8.16,18.65,1419.18,4,14,58.5,229.6,8.28,19.21,1436.86
0,34,7,61.2,238.4,8.56,19.97,1253.97,11,10,56.5,217.7,8.2,18.28,1266.65
1,25,11,67.4,210.0,8.24,18.49,1300.63,3,11,56.8,220.7,8.38,18.5,1306.95
1,147,13,61.8,234.8,8.74,19.77,1396.31,6,15,72.8,240.0,8.74,20.85,1414.18
1,19,10,71.0,200.4,8.34,18.09,1187.8,4,3,55.6,190.8,8.14,16.43,1090.55
1,26,9,60.1,238.6,8.42,19.91,1269.08,4,8,75.6,233.9,8.48,20.63,1333.07
0,87,13,62.6,207.6,8.46,18.01,1274.41,3,14,73.1,263.2,8.72,22.42,1476.71
1,25,13,69.8,259.6,8.66,21.96,1437.13,7,11,62.4,178.0,8.22,16.03,1194.88
1,456,11,72.0,261.2,8.56,22.21,1393.49,9,10,63.0,239.6,8.34,20.17,1272.45
0,18,13,61.8,239.8,8.42,20.11,1351.67,2,10,72.4,236.7,8.58,20.61,1284.06
0,124,5,57.2,224.3,8.0,18.77,1202.28,5,16,68.1,221.1,8.24,19.28,1381.83
1,33,8,73.0,274.0,8.64,23.13,1374.85,7,4,69.0,233.1,8.38,20.14,1201.18
0,35,10,60.8,222.3,8.38,18.87,1302.85,4,11,66.2,233.2,8.36,19.96,1412.61
1,64,18,73.4,247.7,8.76,21.41,1652.89,20,5,56.6,195.8,7.98,16.83,1202.66
0,39,5,61.2,195.2,7.96,17.09,1144.98,9,20,65.9,244.0,8.5,20.66,1501.31
0,42,10,63.7,235.2,8.66,19.93,1331.43,6,14,63.9,242.1,8.7,20.4,1337.7
1,28,10,70.6,233.4,8.58,20.27,1309.51,6,8,74.2,248.5,8.68,21.51,1304.35
1,20,8,66.8,268.0,8.66,22.32,1377.41,5,12,71.9,242.0,8.74,20.93,1316.88
0,225,15,59.5,228.9,8.18,19.23,1359.76,6,21,68.4,233.8,8.58,20.15,1520.28
1,27,19,67.8,247.9,8.58,21.05,1482.1,6,9,66.4,228.5,8.18,19.66,1242.99
1,21,19,54.5,230.8,8.54,19.02,1517.95,3,10,59.6,227.3,8.24,19.13,1318.45
0,27,8,61.9,208.3,8.34,18.01,1172.45,6,9,80.9,243.8,8.74,21.65,1369.17
0,27,9,69.6,257.6,8.58,21.81,1299.45,4,18,67.0,237.1,8.7,20.27,1513.51
0,32,14,79.0,214.5,8.76,19.57,1425.91,3,10,68.2,219.9,8.44,19.21,1270.76
0,102,11,68.5,215.2,8.52,18.91,1311.98,4,15,58.4,239.4,8.62,19.85,1373.93
1,65,14,61.2,213.1,8.44,18.29,1387.26,5,12,56.6,231.7,8.26,19.22,1295.91
1,27,7,81.2,261.5,8.94,22.85,1336.49,5,2,51.0,226.8,8.32,18.52,1119.29
1,22,7,76.4,231.7,8.58,20.54,1255.79,3,11,72.0,264.3,8.54,22.42,1336.17
1,20,22,85.9,263.2,8.96,23.27,1619.29,1,6,62.2,166.3,8.14,15.23,1149.23
0,18,14,47.0,237.4,8.16,18.96,1343.91,1,18,63.6,237.9,8.52,20.1,1480.08
0,34,10,75.1,258.2,8.8,22.22,1350.55,9,7,68.2,268.5,8.52,22.45,1289.9
0,17,5,75.9,272.0,8.54,23.19,1232.61,1,13,69.8,261.6,8.66,22.09,1443.33
0,23,10,61.6,251.8,8.52,20.89,1286.71,3,15,70.9,228.4,8.58,19.95,1431.58
0,24,9,65.8,202.6,8.02,17.89,1227.57,3,14,50.8,278.6,8.32,21.96,1524.07
0,57,6,54.7,250.7,8.36,20.36,1214.13,3,11,65.2,267.2,8.84,22.16,1379.75
1,24,10,53.8,229.3,8.14,18.87,1331.5,7,14,64.4,211.6,8.12,18.4,1352.43
1,257,16,60.8,223.0,8.48,18.92,1401.03,4,15,65.2,221.4,8.1,19.11,1354.61
0,27,14,69.4,260.3,8.52,21.98,1355.71,6,5,70.1,216.3,8.14,19.09,1238.99
1,24,15,64.4,215.6,8.42,18.67,1349.61,3,11,59.1,209.4,8.54,17.9,1264.75
1,24,11,62.0,231.7,8.4,19.58,1346.96,3,17,62.4,213.0,8.52,18.36,1391.31
1,18,9,54.0,236.5,8.14,19.37,1325.71,4,12,62.4,207.8,8.2,18.01,1336.05
0,21,8,64.4,232.5,8.42,19.79,1232.23,5,20,75.7,244.6,9.04,21.35,1541.25
1,26,15,63.0,272.8,8.9,22.39,1504.87,8,7,61.4,221.2,8.22,18.84,1187.13
0,276,14,63.4,258.0,8.46,21.43,1438.36,7,11,67.1,235.6,8.5,20.18,1372.25
0,31,3,50.6,260.7,8.18,20.75,1155.59,5,10,76.6,273.7,8.78,23.35,1428.15
1,27,8,63.2,242.7,8.38,20.39,1267.09,5,10,78.0,233.5,8.54,20.77,1381.18
1,42,10,67.7,236.4,8.52,20.27,1283.54,5,5,79.6,237.5,8.54,21.14,1220.78
0,21,7,66.8,205.2,8.26,18.13,1206.99,1,12,53.4,251.3,8.36,20.31,1370.45
1,24,19,53.2,263.2,8.58,21.09,1496.15,4,10,75.5,212.6,8.34,19.21,1236.03
1,22,6,34.5,212.4,8.02,16.46,1189.43,5,14,48.4,247.2,8.46,19.71,1355.9
1,59,11,69.6,236.9,8.78,20.43,1344.46,0,6,56.4,265.4,8.48,21.45,1214.89
0,22,9,63.8,244.0,8.54,20.52,1327.2,4,21,56.4,284.2,8.84,22.71,1452.62
1,28,15,49.0,272.5,8.68,21.43,1435.49,6,11,50.0,274.6,8.56,21.64,1361.81
0,30,13,58.2,231.4,8.38,19.31,1432.13,5,16,66.8,235.1,8.32,20.13,1403.34
1,27,21,62.0,237.6,8.64,19.97,1618.45,4,14,58.9,205.7,8.46,17.64,1432.59
1,29,22,60.5,263.2,8.74,21.58,1552.88,10,17,55.5,188.7,8.24,16.28,1406.68
1,23,17,65.6,239.4,8.64,20.33,1455.74,3,12,66.0,238.7,8.48,20.31,1336.89
0,207,16,63.3,266.4,8.34,21.98,1463.36,2,12,60.6,241.2,8.44,20.12,1428.76
1,24,16,65.7,248.8,8.48,20.97,1461.39,2,13,56.0,193.3,8.14,16.62,1335.63
0,18,10,65.0,236.6,8.4,20.11,1296.75,3,6,47.1,263.7,8.16,20.72,1283.06
0,282,13,71.4,272.1,8.62,22.9,1416.88,4,11,65.9,253.8,8.54,21.31,1352.45
1,28,18,56.1,280.1,8.66,22.41,1495.93,3,6,46.9,228.8,8.14,18.38,1135.5
1,24,13,73.9,257.0,8.52,22.06,1439.27,3,11,52.6,195.0,8.12,16.51,1240.85
1,18,19,77.2,265.4,8.84,22.84,1541.79,4,9,69.7,239.1,8.4,20.59,1358.24
0,22,8,67.6,240.3,8.38,20.53,1342.81,6,5,76.5,278.4,8.26,23.66,1283.46
0,18,11,64.8,247.0,8.3,20.79,1320.17,3,14,75.5,229.7,8.3,20.35,1326.03
1,225,21,65.5,273.0,8.56,22.57,1619.48,8,14,53.2,171.3,8.18,14.97,1286.31
1,16,7,58.0,247.5,8.3,20.37,1244.92,7,6,55.6,242.3,7.96,19.86,1238.28
0,46,10,62.6,218.4,7.98,18.73,1303.79,12,23,65.0,205.3,8.34,18.02,1507.82
1,18,9,63.9,265.4,8.66,21.95,1271.12,2,7,60.6,264.2,8.7,21.65,1277.99
1,35,14,42.4,231.9,8.34,18.29,1418.57,3,10,46.1,239.7,8.06,19.05,1343.43
1,23,11,77.6,252.0,8.54,21.97,1324.0,1,10,50.4,230.8,8.42,18.75,1246.36
0,18,7,61.4,219.1,8.3,18.7,1263.93,6,19,60.8,223.3,8.98,18.94,1385.44
1,24,21,63.8,205.4,8.26,17.95,1410.49,4,15,70.6,230.6,8.46,20.08,1431.65
0,27,10,58.5,243.5,8.56,20.13,1337.78,3,6,55.2,221.4,8.38,18.44,1194.73
1,27,4,78.9,274.5,8.54,23.56,1249.79,8,8,55.7,221.4,8.06,18.47,1227.35
1,20,5,70.4,258.9,8.66,21.95,1232.15,2,4,69.6,240.4,8.54,20.67,1211.83
1,26,7,63.5,245.1,8.72,20.57,1240.03,7,12,65.8,246.3,8.64,20.81,1327.51
0,25,8,60.0,214.1,7.98,18.27,1195.38,2,13,63.4,254.7,8.58,21.21,1534.51
0,55,7,48.2,218.6,8.04,17.79,1211.67,5,9,56.6,232.6,8.12,19.28,1219.99
1,23,10,76.0,255.8,8.5,22.12,1391.15,1,7,47.3,229.2,8.54,18.43,1176.7
0,63,8,63.8,232.1,8.64,19.73,1197.63,28,10,63.9,256.3,8.68,21.35,1347.99
0,257,13,44.8,226.1,8.38,18.06,1349.99,2,12,76.2,223.7,8.26,19.99,1346.61
0,30,8,59.1,197.9,8.06,17.13,1148.91,6,11,71.4,246.9,8.54,21.22,1297.72
1,26,14,71.5,232.2,8.64,20.25,1359.76,8,7,58.4,235.1,8.5,19.57,1165.56
0,38,7,50.8,209.2,8.02,17.33,1193.85,4,24,75.4,269.8,8.88,23.01,1617.68
1,26,14,65.8,253.0,8.44,21.25,1348.8,3,12,51.3,225.9,8.36,18.48,1318.9
0,18,11,52.8,179.3,8.16,15.47,1309.32,3,20,65.6,258.5,8.76,21.61,1605.75
0,22,10,72.2,229.5,8.38,20.11,1297.62,2,11,60.2,256.1,8.58,21.09,1365.28
0,138,6,64.4,273.6,8.58,22.53,1276.93,12,9,67.9,248.3,8.56,21.08,1268.59
1,48,15,61.0,241.1,8.3,20.14,1501.29,6,11,58.0,229.1,8.16,19.14,1362.16
1,28,14,69.0,230.4,8.62,19.96,1388.72,9,6,62.0,241.9,8.38,20.26,1190.76
1,363,12,74.0,264.8,8.7,22.59,1421.6,10,14,74.8,272.9,8.72,23.18,1453.31
1,32,16,72.2,241.4,8.52,20.91,1434.57,6,8,52.4,224.0,7.96,18.43,1273.99
1,29,11,69.2,264.1,8.62,22.22,1317.82,11,17,68.0,231.1,8.66,19.94,1390.18
0,193,8,67.2,233.2,8.2,20.03,1178.76,5,8,65.0,257.1,8.64,21.47,1315.17
1,34,21,58.2,220.7,8.42,18.59,1571.63,11,13,55.6,263.3,8.42,21.26,1460.17
1,30,19,69.6,247.9,8.38,21.17,1571.45,3,16,64.3,221.4,8.26,19.05,1439.43
0,30,4,53.2,221.7,8.0,18.33,1116.86,14,15,55.6,264.2,8.38,21.32,1457.21
1,32,5,69.4,243.8,8.5,20.88,1253.01,6,9,69.4,233.8,8.6,20.21,1362.14
1,131,9,46.2,243.0,8.2,19.28,1204.97,8,8,77.8,248.2,8.54,21.73,1276.22
1,34,7,58.5,236.5,8.3,19.67,1256.99,8,8,69.0,227.2,8.4,19.75,1236.89
1,24,12,62.4,247.7,8.46,20.67,1306.35,9,13,79.0,261.5,8.54,22.7,1404.25
1,224,12,69.0,275.3,8.62,22.95,1412.14,9,7,69.0,238.5,8.46,20.5,1230.32
0,54,7,44.2,218.6,7.78,17.52,1251.5,4,14,46.2,195.0,7.88,16.08,1300.64
1,300,12,63.1,224.5,8.36,19.17,1362.99,6,10,58.6,188.0,8.0,16.44,1273.78
1,30,12,69.9,251.8,8.3,21.45,1318.35,5,4,71.5,229.3,8.2,20.05,1234.59
0,30,9,57.4,217.0,8.26,18.29,1253.2,4,8,62.0,269.2,8.5,22.08,1333.75
1,172,11,66.5,281.0,8.64,23.17,1405.15,4,5,59.1,288.2,8.46,23.15,1288.86
1,24,4,68.8,283.2,8.52,23.47,1243.93,4,7,75.0,256.3,8.68,22.09,1285.64
0,24,4,83.4,229.0,8.36,20.83,1220.55,8,8,53.2,257.0,8.22,20.68,1338.25
1,28,13,65.6,223.0,8.3,19.24,1376.83,5,11,67.3,239.2,8.2,20.43,1380.43
0,275,12,45.0,248.7,8.26,19.58,1298.6,6,12,78.1,233.7,8.24,20.79,1413.03
0,22,9,53.8,233.9,8.28,19.18,1318.93,7,15,57.4,248.8,8.5,20.41,1488.75
0,23,12,68.0,258.2,8.64,21.75,1341.79,9,1,78.4,257.0,8.42,22.36,1150.89
1,81,11,61.6,230.7,8.24,19.49,1455.81,17,10,58.8,202.5,7.64,17.42,1229.77
1,26,20,65.0,235.5,8.62,20.03,1602.53,2,5,68.4,197.0,7.9,17.69,1215.1
1,26,11,71.5,217.2,8.58,19.25,1404.87,4,10,72.3,223.5,8.6,19.72,1335.05
1,26,5,70.4,199.6,8.18,18.0,1219.99,5,6,63.7,235.1,8.06,19.92,1239.09
1,30,15,63.2,228.1,8.44,19.42,1364.53,3,12,70.8,214.3,8.56,19.01,1314.65
0,29,11,68.8,270.9,8.46,22.65,1454.42,8,5,58.8,254.9,8.38,20.91,1224.19
0,25,12,49.2,240.4,8.36,19.31,1364.37,5,11,65.2,237.7,8.32,20.19,1286.46
1,24,9,60.8,264.4,8.56,21.68,1304.57,5,9,76.2,259.2,8.62,22.36,1360.97
0,274,8,57.0,254.4,8.46,20.76,1302.1,1,8,78.6,258.6,8.46,22.48,1323.86
0,27,7,56.8,230.2,8.34,19.13,1313.85,5,15,60.0,270.9,8.68,22.06,1395.29
0,53,10,52.4,224.1,8.12,18.43,1277.23,5,19,82.8,229.4,8.68,20.81,1539.09
0,23,7,66.0,241.0,8.4,20.47,1334.76,2,7,51.9,263.4,8.32,21.02,1218.1
1,26,4,78.6,277.2,8.52,23.72,1253.29,3,7,68.8,225.8,8.52,19.64,1267.09
1,26,13,65.5,236.2,8.58,20.11,1466.27,4,12,64.2,204.8,8.16,17.93,1342.09
0,34,15,54.4,231.8,8.44,19.08,1459.54,7,14,52.0,195.1,8.0,16.47,1335.39
0,31,8,62.2,267.1,8.34,21.95,1283.21,3,11,80.3,226.7,8.22,20.47,1361.96
1,21,11,66.8,249.6,8.52,21.09,1329.36,5,4,66.6,247.7,8.3,20.95,1235.69
0,40,14,96.3,205.6,8.4,20.13,1321.63,1,8,50.4,203.4,8.08,16.92,1274.08
1,50,13,74.1,225.7,8.4,19.99,1369.64,9,12,58.0,208.3,8.26,17.75,1346.88
0,208,7,58.8,260.1,8.26,21.26,1205.72,2,8,72.6,218.7,8.24,19.42,1385.53
0,18,12,62.6,260.4,8.5,21.53,1398.1,4,15,79.8,279.9,8.64,23.98,1530.79
0,61,10,48.4,249.9,8.28,19.89,1326.19,29,21,68.6,285.5,9.1,23.61,1685.7
1,69,14,78.2,237.2,8.54,21.03,1402.69,34,13,51.8,207.6,8.26,17.29,1281.5
0,38,2,56.8,264.9,8.28,21.45,1170.83,5,15,70.0,272.4,8.74,22.83,1504.21
0,43,9,57.4,225.8,8.3,18.88,1245.64,6,14,73.5,257.2,8.52,22.05,1509.15
1,141,10,47.4,237.7,8.08,19.01,1282.47,6,9,62.5,241.5,8.42,20.27,1316.97
1,67,16,44.0,261.6,8.62,20.37,1464.37,20,11,70.0,245.9,8.42,21.06,1265.88
0,148,12,56.3,238.8,8.32,19.67,1385.55,8,10,59.2,226.0,8.02,19.01,1294.6
0,32,14,58.4,238.7,8.5,19.81,1456.47,4,18,54.4,213.4,8.54,17.85,1430.92
0,49,17,57.0,231.4,8.32,19.23,1357.33,6,11,77.6,244.2,8.44,21.45,1421.57
1,29,12,64.7,231.3,8.48,19.73,1418.18,5,15,50.4,237.8,8.5,19.21,1428.61
1,39,23,65.5,256.9,8.66,21.49,1715.76,2,12,40.9,197.7,7.6,15.91,1344.91
0,33,2,85.8,271.8,8.52,23.84,1230.78,5,7,73.0,240.3,8.52,20.89,1269.9
1,144,21,80.0,272.7,8.98,23.51,1595.38,2,8,70.0,246.0,8.5,21.07,1333.93
1,312,17,73.0,240.7,8.78,20.91,1460.73,6,9,57.6,244.7,8.32,20.15,1293.09
1,32,10,75.4,257.0,8.52,22.16,1400.4,10,11,69.2,268.3,8.72,22.5,1355.66
0,25,4,82.6,284.7,8.62,24.49,1250.06,5,12,68.0,291.5,8.84,23.97,1401.4
0,26,11,48.3,227.6,7.78,18.39,1323.4,8,15,77.4,258.4,8.32,22.39,1508.12
1,24,12,67.5,237.6,8.7,20.34,1366.86,3,9,73.6,216.1,8.34,19.31,1281.04
1,39,6,68.6,268.1,8.6,22.45,1270.69,13,8,78.0,222.9,8.52,20.06,1276.6
1,29,16,79.2,216.3,8.6,19.7,1477.3,5,19,54.0,234.7,8.5,19.25,1487.7
0,19,14,62.5,260.6,8.7,21.54,1430.05,4,15,73.6,251.5,8.6,21.67,1454.19
0,32,6,64.3,249.4,8.4,20.91,1223.69,7,14,80.3,258.4,8.68,22.58,1519.27
1,21,12,77.3,304.9,8.98,25.48,1460.99,6,7,70.3,261.0,8.58,22.09,1301.17
1,29,13,72.6,226.8,8.66,19.96,1420.05,2,16,72.6,213.1,8.68,19.05,1397.13
